title,date,sentiment,explanation
AbbVie wins approval of Emrelis for non-small cell lung cancer,2025-05-14 20:32:20,positive,"FDA approval of Emrelis for non-small cell lung cancer represents a direct positive impact on AbbVie's potential revenue stream and market share. FDA approval is a known positive catalyst type, and while the actual revenue impact will take time, the immediate short-term reaction is likely positive due to the sentiment trigger related to increased sales possibilities and trader's immediate reaction to the news.
```"
"Regeneron upgraded, AbbVie downgraded as Citi reviews policy risk | $REGN $ABBV",2025-05-14 18:02:10,negative,"A downgrade from a major firm like Citi will likely trigger immediate selling pressure on ABBV. The downgrade directly impacts investor sentiment and could lead to algorithms and short-term traders reacting negatively within the 60-minute window. The negative impact is likely amplified by the immediate visibility of the news.
```"
AbbVie and ADARx partner to develop RNA-based therapies | $ABBV,2025-05-14 17:12:33,positive,"A partnership to develop RNA-based therapies is generally viewed positively by the market, suggesting potential future revenue streams and innovation. While the details of the partnership are absent, the immediate reaction will likely be optimistic given the current market focus on biotech innovation, acting as a short-term positive catalyst.
```"
Therapeutics MD GAAP EPS of -$0.06,2025-05-13 23:55:42,neutral,"The news pertains to Therapeutics MD, not AbbVie (ABBV). Therefore, there is no direct impact on ABBV's revenue, costs, operations, or market share within the next 60 minutes. The news is irrelevant to ABBV, and traders are unlikely to react by buying or selling ABBV shares based on this information.
```"
"Stock Movers: AbbVie, Newmont, Apple (Podcast)",2025-05-12 13:15:15,neutral,"The news item is a podcast title mentioning AbbVie alongside Newmont and Apple. There's no direct, quantifiable information or surprising development related to ABBV within the title or description to suggest an immediate positive or negative impact on the stock price in the next 60 minutes. It merely mentions AbbVie is discussed, offering no specific catalyst.
```"
Two Gazan girls first to arrive in UK for medical treatment,2025-05-02 00:01:55,neutral,"This news has no direct impact on ABBV's revenue, costs, operations, or market share. While the news might elicit an emotional response, it lacks any quantifiable data or connection to ABBV's core business activities. Therefore, it's unlikely to cause a significant price deviation within the next 60 minutes.
```"
AbbVie shares snap seven-session gaining streak | $ABBV,2025-05-01 22:01:57,neutral,"The news that AbbVie shares are snapping a seven-session gaining streak is backward-looking and doesn't provide any new fundamental information or a catalyst likely to cause immediate price movement. While some traders might interpret this as a sign of potential reversal, it's not a strong enough signal to guarantee a directional price change within the next 60 minutes. The absence of quantifiable data or direct impact on ABBV's core business renders this neutral in the short term.
```"
"Another drugmaker says tax reform, not tariffs, would drive U.S. manufacturing",2025-04-25 20:30:00,neutral,"The news is commentary on tax reform and its effect on US manufacturing, with ABBV offering an opinion. While relevant to ABBV's business environment, it's not a direct catalyst (e.g., earnings, FDA approval) and unlikely to drive significant trading activity in the next 60 minutes. The opinion itself doesn't contain quantifiable data or create a sentiment trigger strong enough for immediate price movement.
```"
Abbvie raises 2025 EPS guidance to $12.09-$12.29 amid strong Skyrizi and Rinvoq growth,2025-04-25 18:14:52,positive,"Raising EPS guidance for 2025 constitutes a direct positive impact on future profitability and likely exceeds expectations. The mention of ""strong Skyrizi and Rinvoq growth"" further reinforces the positive sentiment as these are key revenue drivers. This combination of raised guidance and growth signals will likely trigger short-term buying pressure.
```"
AbbVie Stock Rises Despite Risks as Earnings Beat Forecasts,2025-04-25 18:03:00,positive,"The title indicates ""Earnings Beat Forecasts,"" which is a direct positive impact on ABBV's value. The ""AbbVie Stock Rises"" portion suggests an immediate positive reaction, reinforcing the positive sentiment. The surprise factor of exceeding earnings expectations will likely trigger immediate buying pressure within the next 60 minutes.
```"
"Stocks to Watch on Friday: Alphabet, AbbVie, T-Mobile, Skechers",2025-04-25 15:44:54,neutral,"The news item is simply a list of stocks to watch. While AbbVie is mentioned, there is no specific positive or negative catalyst related to AbbVie within the provided title and description. Therefore, no direct impact on AbbVie's price is expected in the next 60 minutes as a result of *this* news item.
```"
"4 stocks to watch on Friday: GILD, ABBV, CL and SLB | $GILD $CL $SLB $ABBV",2025-04-25 15:27:53,neutral,"The headline simply lists ABBV as one of four stocks to watch. This lacks specific, impactful information related to ABBV's financials or operations that would trigger immediate trading activity. No quantifiable data, catalyst, or significant surprise is present to suggest a directional price move within the next 60 minutes.
```"
AbbVie spikes as Q1 beat prompts guidance raise,2025-04-25 14:23:31,positive,"""AbbVie spikes as Q1 beat prompts guidance raise"" indicates a positive earnings surprise (Quantifiable Data) and an upward revision of future expectations (Direct Impact). This is a major catalyst and will likely trigger immediate buying pressure as traders react to the positive news (Sentiment Trigger).
```"
"AbbVie in charts: Revenues from Humira -50.6%, Skyrizi +70.6%, Rinvoq +57.2% Y/Y | $ABBV",2025-04-25 14:14:53,negative,"Humira revenue decline of -50.6% is a significant negative factor that outweighs the positive growth in Skyrizi and Rinvoq in the short term. Short-term traders will likely react negatively to the headline of a major revenue decline in their former top seller, creating immediate selling pressure, despite the growth of other drugs. This is a direct impact on ABBV's revenue and a major catalyst.
```"
"Earnings Snapshot: AbbVie tops Q1 estimates even as Humira sales lag, profit outlook beats | $ABBV",2025-04-25 14:02:12,positive,"The headline indicates AbbVie exceeded Q1 earnings estimates and provided a better profit outlook. This likely triggers immediate positive sentiment and short-term buying pressure, outweighing the lag in Humira sales within the given 60-minute timeframe. The ""beats"" will be the primary driver of immediate algorithmic reactions.
```"
AbbVie Lifts Profit Guidance as Newer Drugs Drive Sales Beat,2025-04-25 13:46:15,positive,"AbbVie raising its profit guidance due to better-than-expected sales of newer drugs is a direct positive impact on revenue. This unexpected beat creates a surprise factor that triggers immediate positive sentiment and likely buying pressure from short-term traders within the 60-minute timeframe.
```"
"AbbVie Non-GAAP EPS of $2.46 beats by $0.06, revenue of $13.34B beats by $420M | $ABBV",2025-04-25 13:45:14,positive,"The news reports a significant earnings and revenue beat for AbbVie. The ""beats by"" figures ($0.06 EPS and $420M revenue) indicate a positive surprise factor, likely triggering immediate buying pressure as short-term traders react to the better-than-expected results. This positive catalyst should push the price higher in the next 60 minutes.
```"
AbbVie Q1 2025 Earnings Preview | $ABBV,2025-04-24 17:06:24,neutral,"An earnings preview, by itself, has no immediate quantifiable data or surprise factor to significantly move the stock price within 60 minutes. While it could hint at future performance, the market's immediate reaction will likely be muted until the actual earnings are released. The news is also a known catalyst type event, therefore expected and unlikely to cause a rapid price movement.
```"
AbbVie submits marketing application to FDA for short term frown lines treatment,2025-04-24 15:17:00,positive,"FDA submission for a new treatment is generally a positive catalyst, although the specifics matter in the long term. In the immediate short term (next 60 minutes), the market is likely to react positively to news of a potential new revenue stream, triggering FOMO buying. This is a known catalyst type and will likely lead to an initial upward price movement.
```"
How Will AbbVie Stock React To Its Upcoming Earnings?,2025-04-23 15:23:16,neutral,"The news title ""How Will AbbVie Stock React To Its Upcoming Earnings?"" and the description referencing past financial performance ($56B revenue, $12B operating profit, $4.3B net income) suggest this is a preview or recap of past data, not a surprise announcement. Earnings previews rarely cause significant price movement immediately before the actual earnings release, as the information is largely anticipated or already priced in. Therefore, the direct impact within the next 60 minutes will likely be minimal.
```"
"Earnings week ahead: TSLA, GOOG, GE, BA, PG, PEP, ABBV, V, T, AAL, LUV, INTC, IBM, and more",2025-04-20 14:00:50,neutral,"The news simply indicates that ABBV is reporting earnings this week, which is widely anticipated and already factored into the stock price. There's no immediate surprise or specific financial information presented to trigger significant movement within the next 60 minutes.
```"
Relative Strength Alert For AbbVie,2025-04-16 17:46:31,neutral,"An RSI reading entering oversold territory, while suggesting a potential bounce, is not a direct catalyst for immediate price movement. This information is backward-looking and doesn't present any new or surprising financial data or trigger. Therefore, it's unlikely to significantly move ABBV's price within the next 60 minutes.
```"
"SA analyst upgrades: TSLA, AAPL, NVDA, META, PLTR, ABBV, HUM, TGT | $TGT $AAPL $CEG $NVDA $HUM",2025-04-10 18:09:13,positive,"The news reports an analyst upgrade for ABBV. Analyst upgrades typically trigger immediate buying pressure due to increased visibility and perceived positive future prospects, leading to a likely short-term price increase within the next 60 minutes. This fulfills the sentiment trigger aspect of the analysis framework.
```"
"Stock Movers: Delta, AbbVie, Walmart (Podcast)",2025-04-09 13:25:21,neutral,"The news title mentions ABBV within a broader context of ""Stock Movers"" alongside Delta and Walmart in a Bloomberg podcast. There is no direct, quantifiable information related to ABBV, its financials, or operations included in the title or description. Therefore, it is unlikely to trigger a significant price movement in the immediate 60-minute window.
```"
"J&J upgraded, Pfizer, AbbVie downgraded as Goldman reviews U.S. biopharma coverage",2025-04-08 16:40:23,negative,"AbbVie being downgraded by Goldman Sachs, a reputable firm, is a negative catalyst. This will likely trigger immediate selling pressure as algorithms and short-term traders react negatively to the downgrade news within the 60-minute timeframe. While J&J was upgraded, the headline and initial reaction will focus on the ABBV downgrade.
```"
AbbVie gets EU nod for giant cell arteritis treatment | $ABBV,2025-04-08 15:18:45,positive,"EU approval for a new treatment is a positive catalyst (FDA decision analog), indicating increased revenue potential for ABBV. Although the description is limited, ""giant cell arteritis treatment"" suggests a novel therapeutic area, creating some immediate surprise and positive sentiment among traders, leading to short-term buying pressure.
```"
"AbbVie cuts Q1, fiscal 2025 EPS forecast on IPR&D, milestones expense",2025-04-04 00:08:05,negative,"The title explicitly states that AbbVie is cutting its Q1 and fiscal 2025 EPS forecast. This constitutes a direct negative impact on perceived financial performance, and cutting guidance is generally viewed negatively by short-term traders. The surprise factor of a reduced EPS forecast should trigger immediate selling pressure within the 60-minute timeframe.
```"
Therapeutics MD GAAP EPS of -$0.20,2025-03-27 21:52:18,neutral,"Therapeutics MD is a different company than ABBV. The news about Therapeutics MD's GAAP EPS has no direct impact on ABBV's revenue, costs, operations, or market share, and is therefore unlikely to cause any price movement in ABBV within the next 60 minutes.
```"
AbbVie shares rose after seven consecutive sessions of losses | $ABBV,2025-03-27 21:01:34,positive,"The title indicates a break from a losing streak. While the extent of the rise is unknown, the news that AbbVie shares ""rose"" after consecutive losses is likely to trigger a short-term positive reaction from traders hoping to capitalize on a potential rebound. This sentiment-driven buying pressure will likely impact the stock price positively within the next 60 minutes.
```"
Pfizer ran what could be the largest tax dodging scheme among Big Pharma: Senator | $PFE $AMGN $MRK $ABBV,2025-03-27 19:27:56,negative,"While the news targets Pfizer primarily, the inclusion of ABBV ($ABBV) in the title, specifically in connection to ""tax dodging scheme,"" creates negative sentiment. This immediate association will likely trigger short-term selling pressure from algorithmic traders and reactive investors who may not initially differentiate between the companies' culpability within the next 60 minutes.
```"
Secure AI Collaboration Will Fine-Tune OpenFold3 with Proprietary Data,2025-03-27 11:01:31,positive,"The news of AbbVie collaborating with AI Structural Biology (AISB) Consortium and Apheris to fine-tune OpenFold3 using its proprietary data signals an advancement in AI-driven drug discovery. This suggests an improvement in AbbVie's R&D efficiency and potential for developing better medicines faster, acting as a positive catalyst that will likely increase investor confidence and drive the stock price up within the next 60 minutes.
```"
Raducanu loses in Miami after medical treatment,2025-03-27 07:13:07,neutral,"This news item about Emma Raducanu has no direct impact on ABBV's revenue, costs, operations, or market share (Analysis Framework: Direct Impact). It's completely unrelated to ABBV's core business (Analysis Framework: Catalyst Check) and therefore unlikely to influence its stock price in the next 60 minutes (Analysis Framework: Sentiment Trigger).
```"
Uncovering the Effects of Maternal Infections on Brain Function in Newborn Rat Offspring,2025-03-18 13:00:46,neutral,"This news item discusses a study on maternal infections and their impact on newborn rat offspring brain function. While it references potential therapeutic interventions, it does not mention any direct involvement or impact on AbbVie (ABBV) or their current drug pipeline within the next 60 minutes. Therefore, it's unlikely to cause any immediate price movement.
```"
How to fix America’s broken healthcare system? Follow this country’s example.,2025-03-11 12:05:00,negative,"The news discusses a healthcare system alternative (Germany's) that aims for lower costs and greater efficiency. This implies potential pressure on pharmaceutical company revenues, including ABBV's, if such a system were adopted. Although the likelihood of immediate adoption is low, the news introduces a negative narrative that could trigger short-term selling pressure within the 60-minute window.
```"
Should You Buy ABBV Stock At $215?,2025-03-10 13:50:51,negative,"The news explicitly states that ABBV stock is ""relatively expensive"" at its current price. This is likely to trigger immediate selling pressure from short-term traders who view this as a potential overvaluation signal. While it's just one analyst's opinion, the negative sentiment is likely to outweigh any positive interpretations in the next 60 minutes.
```"
"Notable healthcare headlines for the week: Walgreens Boots Alliance, AbbVie and Novo Nordisk in focus | $XLV $AMGN $BIIB $JNJ $NVO",2025-03-09 14:05:09,neutral,"The title is a general overview of healthcare headlines mentioning AbbVie amongst other companies. There's no indication of specific news impacting ABBV directly or creating a significant surprise within the next 60 minutes. This is more likely to be a general informational piece, which is not expected to cause a specific directional price movement for ABBV in the short term.
```"
Watch: Children evacuate from Gaza for medical treatment,2025-03-05 08:28:58,neutral,"The news item regarding children evacuating from Gaza for medical treatment has no direct or quantifiable impact on AbbVie's (ABBV) financial performance, operations, or market share within the next 60 minutes. There is no identifiable catalyst or sentiment trigger related to ABBV's business. The news, while important, is not expected to influence investor trading decisions regarding ABBV in the short term.
```"
Healthy Returns: AbbVie is the newest potential weight loss drug market player,2025-03-04 20:59:11,positive,"The news of AbbVie entering the weight loss drug market with a significant investment ($2.2 billion) will likely be viewed positively in the short term. This represents a new growth area for ABBV and signals confidence from the company. The surprise factor of ABBV entering this market, coupled with the substantial investment, is likely to create short-term buying pressure.
```"
Plus Therapeutics tumbles on $15M private placement,2025-03-04 20:23:27,neutral,"The news regarding Plus Therapeutics' private placement has no direct impact on ABBV's revenue, costs, operations, or market share. There's no indication this news will cause a sentiment-driven price move in ABBV within the next 60 minutes, as it's unrelated to the company's business or perceived value.
```"
AbbVie forays into obesity market with up to $2.2B Gubra license deal | $ABBV,2025-03-03 12:11:09,positive,"AbbVie's entry into the obesity market via a $2.2B license deal suggests a proactive strategy in a growing sector. This can create short-term positive sentiment as traders perceive it as an opportunity to capture market share and future revenues, leading to immediate buying pressure. The significant deal size ($2.2B) further increases the surprise factor and potential immediate positive reaction.
```"
